career_best_points,defence_touch_points,defending_bonus_points,empty_raid,green_cards,high_5s,location,match_played,name,not_out_percentage,player_id,player_team,player_team_arr,point,points_defence_offence,points_per_match_raid_tackle,raid_bonus_points,raid_map_locations,raid_points_per_match,raid_touch_points,raids,red_cards,role,series_id,series_name,success_raid_percent,success_raids,success_tackles,success_tackles_per_match,super_10s,super_raids,super_tackles,tackle_bonus_points,tackle_success_rate,tackles,total_capture_points,total_defending_points,total_raid_points,total_tackle_points,unsuccesful_tackles,unsuccess_raids,yellow_cards
17,5,1,126,0,0,,25,Shrikant Jadhav,70.48,106,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",146,146,5.84,29,,5.64,112,332,0,,26,"Pro Kabaddi League Season 6, 2018",42.46,108,4,0.16,5,4,1,,45.45,11,,5,141,5,7,98,0
15,3,0,95,0,0,,17,Shrikant Jadhav,77.02,106,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",106,106,6.23,16,,6.05,87,222,0,,49,"Pro Kabaddi League Season 7, 2019",46.39,76,3,0.17,2,2,0,,37.5,8,,3,103,3,5,51,0
0,0,0,0,0,0,0.0,0,Shrikant Jadhav,0.0,106,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': False}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,2,"Pro Kabaddi League Season 2, 2015",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
9,4,0,46,0,0,,14,Sukesh Hegde,81.53,111,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 1, 'series_name': 'Pro Kabaddi League Season 1, 2014', 'is_latest': True}]",83,83,5.92,8,,5.64,71,130,0,,1,"Pro Kabaddi League Season 1, 2014",60.76,60,4,0.28,0,3,0,,19.04,21,,4,79,4,17,24,0
9,2,0,67,0,0,,13,Sukesh Hegde,83.45,111,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': True}]",64,64,4.92,11,,4.76,51,133,0,,2,"Pro Kabaddi League Season 2, 2015",46.61,44,2,0.15,0,5,0,,15.38,13,,2,62,2,11,22,0
9,3,1,68,0,0,,13,Sukesh Hegde,80.13,111,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",64,64,4.92,10,,4.69,51,146,0,,3,"Pro Kabaddi League Season 3, 2016",41.78,49,2,0.15,0,0,1,,18.75,16,,3,61,3,14,29,0
3,0,0,25,0,0,,9,Sukesh Hegde,78.94,111,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",7,7,0.77,3,,0.77,4,38,0,,4,"Pro Kabaddi League Season 4, 2016",18.42,5,0,0.0,0,0,0,,0.0,7,,0,7,0,7,8,0
15,2,0,148,3,0,,18,Sukesh Hegde,87.65,111,0,"[{'team_id': 31, 'team_name': 'Gujarat Fortunegiants', 'team_short_name': 'Gujarat', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",77,77,4.27,9,,4.16,66,235,0,,8,"Pro Kabaddi League Season 5, 2017",31.91,58,2,0.11,1,2,0,,15.38,13,,2,75,2,11,29,0
9,3,1,94,1,0,,17,Sukesh Hegde,82.38,111,0,"[{'team_id': 29, 'team_name': 'Tamil Thalaivas', 'team_short_name': 'Tamil Nadu', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",71,71,4.17,24,,4.0,44,176,0,,26,"Pro Kabaddi League Season 6, 2018",38.63,51,2,0.11,0,3,1,,15.78,19,,3,68,3,17,31,0
8,1,0,35,0,0,,11,Sukesh Hegde,84.37,111,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",29,29,2.63,8,,2.54,20,64,0,,49,"Pro Kabaddi League Season 7, 2019",43.75,19,1,0.09,0,2,0,,50.0,2,,1,28,1,1,10,0
18,1,0,37,0,0,,12,Suraj Desai,69.9,115,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",45,45,3.75,16,,3.66,28,103,0,,49,"Pro Kabaddi League Season 7, 2019",42.71,35,1,0.08,1,1,0,,14.28,7,,1,44,1,6,31,0
0,0,0,0,0,0,0.0,0,Suraj Desai,0.0,115,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': False}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,2,"Pro Kabaddi League Season 2, 2015",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0,Suraj Desai,0.0,115,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': False}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,8,"Pro Kabaddi League Season 5, 2017",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
15,2,0,20,1,0,,11,Jang Kun Lee,71.08,12,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 1, 'series_name': 'Pro Kabaddi League Season 1, 2014', 'is_latest': True}]",57,57,5.18,9,,5.0,46,83,0,,1,"Pro Kabaddi League Season 1, 2014",66.26,39,2,0.18,2,5,0,,14.28,14,,2,55,2,12,24,0
12,2,0,66,1,0,,14,Jang Kun Lee,72.85,12,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': True}]",50,50,3.57,12,,3.42,36,140,0,,2,"Pro Kabaddi League Season 2, 2015",34.28,36,2,0.14,1,3,0,,13.33,15,,2,48,2,13,38,0
13,11,2,89,0,0,,15,Jang Kun Lee,83.15,12,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",90,90,6.0,15,,5.26,64,184,0,,3,"Pro Kabaddi League Season 3, 2016",42.93,64,9,0.6,2,2,2,,55.0,20,,11,79,11,11,31,0
13,4,0,43,0,0,,11,Jang Kun Lee,76.66,12,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",65,65,5.9,14,,5.54,47,120,0,,4,"Pro Kabaddi League Season 4, 2016",50.83,49,4,0.36,2,2,0,,23.52,17,,4,61,4,13,28,0
9,0,0,87,0,0,,21,Jang Kun Lee,78.77,12,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",89,89,4.23,30,,4.23,59,212,0,,8,"Pro Kabaddi League Season 5, 2017",41.98,80,0,0.0,0,0,0,,0.0,12,,0,89,0,12,45,0
12,3,1,72,0,0,,18,Jang Kun Lee,77.77,12,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",82,82,4.55,25,,4.38,54,171,0,,26,"Pro Kabaddi League Season 6, 2018",46.19,61,2,0.11,2,2,1,,27.27,11,,3,79,3,9,38,0
8,1,0,46,0,0,,11,Jang Kun Lee,81.52,12,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",36,36,3.27,7,,3.18,28,92,0,,49,"Pro Kabaddi League Season 7, 2019",38.04,29,1,0.09,0,0,0,,12.5,8,,1,35,1,7,17,0
5,3,0,11,0,0,,13,Vikas Jaglan,76.0,121,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",13,13,1.0,5,,0.76,5,25,0,,8,"Pro Kabaddi League Season 5, 2017",40.0,8,3,0.23,0,1,0,,33.33,9,,3,10,3,6,6,0
9,16,0,20,2,0,,14,Vikas Jaglan,78.57,121,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",37,37,2.64,8,,1.5,13,42,0,,26,"Pro Kabaddi League Season 6, 2018",50.0,13,16,1.14,0,1,0,,43.24,37,,16,21,16,21,9,0
6,14,0,31,0,0,,17,Vikas Jaglan,80.43,121,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",25,25,1.47,6,,0.64,5,46,0,,49,"Pro Kabaddi League Season 7, 2019",23.91,6,14,0.82,0,0,0,,29.78,47,,14,11,14,33,9,0
5,20,1,0,0,1,,16,Vishal Mane,0.0,123,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 1, 'series_name': 'Pro Kabaddi League Season 1, 2014', 'is_latest': True}]",20,20,1.25,0,,0.0,0,0,0,,1,"Pro Kabaddi League Season 1, 2014",0.0,0,19,1.18,0,0,1,,30.76,65,,20,0,20,46,0,0
5,26,0,0,1,1,,14,Vishal Mane,0.0,123,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': True}]",26,26,1.85,0,,0.0,0,0,0,,2,"Pro Kabaddi League Season 2, 2015",0.0,0,26,1.85,0,0,0,,49.05,53,,26,0,26,27,0,0
3,16,0,0,0,0,,13,Vishal Mane,0.0,123,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",16,16,1.23,0,,0.0,0,0,0,,3,"Pro Kabaddi League Season 3, 2016",0.0,0,16,1.23,0,0,0,,45.71,35,,16,0,16,19,0,0
6,31,3,0,1,2,,14,Vishal Mane,0.0,123,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",31,31,2.21,0,,0.0,0,1,0,,4,"Pro Kabaddi League Season 4, 2016",0.0,0,28,2.0,0,0,3,,46.96,66,,31,0,31,38,1,0
6,39,3,1,2,1,,26,Vishal Mane,100.0,123,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",39,39,1.5,0,,0.0,0,1,0,,8,"Pro Kabaddi League Season 5, 2017",0.0,0,36,1.38,0,0,3,,34.51,113,,39,0,39,77,0,1
6,38,2,0,4,3,,22,Vishal Mane,0.0,123,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",38,38,1.72,0,,0.0,0,0,0,,26,"Pro Kabaddi League Season 6, 2018",0.0,0,36,1.63,0,0,2,,40.0,95,,38,0,38,59,0,0
3,21,0,0,0,0,,16,Vishal Mane,0.0,123,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",21,21,1.31,0,,0.0,0,0,0,,49,"Pro Kabaddi League Season 7, 2019",0.0,0,21,1.31,0,0,0,,33.33,63,,21,0,21,42,0,0
14,27,6,72,2,2,,16,Sandeep Narwal,80.45,142,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 1, 'series_name': 'Pro Kabaddi League Season 1, 2014', 'is_latest': True}]",119,119,7.43,9,,5.75,83,174,0,,1,"Pro Kabaddi League Season 1, 2014",52.87,68,21,1.31,1,8,6,,65.85,41,,27,92,27,20,34,0
11,37,3,83,3,2,,16,Sandeep Narwal,81.5,142,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': True}]",83,83,5.18,5,,2.87,41,146,0,,2,"Pro Kabaddi League Season 2, 2015",31.5,36,34,2.12,0,1,3,,52.11,71,,37,46,37,37,27,0
11,55,2,46,1,6,,14,Sandeep Narwal,98.18,142,0,"[{'team_id': 6, 'team_name': 'Patna Pirates', 'team_short_name': 'Patna', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",64,64,4.57,1,,0.64,8,55,0,,3,"Pro Kabaddi League Season 3, 2016",16.36,8,53,3.78,0,0,2,,57.89,95,,55,9,55,42,1,0
7,42,2,59,4,3,,16,Sandeep Narwal,89.77,142,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",66,66,4.12,4,,1.5,20,88,0,,4,"Pro Kabaddi League Season 4, 2016",27.27,20,40,2.5,0,0,2,,50.6,83,,42,24,42,43,9,2
9,52,3,80,6,1,,21,Sandeep Narwal,93.16,142,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",85,85,4.04,2,,1.57,31,117,0,,8,"Pro Kabaddi League Season 5, 2017",28.2,29,49,2.33,0,1,3,,50.98,102,,52,33,52,53,8,2
7,41,7,59,9,1,,18,Sandeep Narwal,87.2,142,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",66,66,3.66,10,,1.38,15,86,0,,26,"Pro Kabaddi League Season 6, 2018",29.06,16,34,1.88,0,1,7,,50.61,81,,41,25,41,47,11,1
6,40,5,32,4,1,,17,Sandeep Narwal,82.35,142,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",54,54,3.17,4,,0.82,10,51,0,,49,"Pro Kabaddi League Season 7, 2019",27.45,10,35,2.05,0,0,5,,61.53,65,,40,14,40,30,9,0
13,7,1,30,0,0,,16,Maninder Singh,76.0,143,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 1, 'series_name': 'Pro Kabaddi League Season 1, 2014', 'is_latest': True}]",137,137,8.56,13,,8.12,117,175,0,,1,"Pro Kabaddi League Season 1, 2014",74.28,103,6,0.37,5,3,1,,36.84,19,,7,130,7,13,42,0
17,2,0,147,0,0,,21,Maninder Singh,82.01,143,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",192,192,9.14,40,,9.04,150,367,0,,8,"Pro Kabaddi League Season 5, 2017",51.77,154,2,0.09,9,6,0,,15.38,13,,2,190,2,11,66,0
17,0,0,141,0,0,,22,Maninder Singh,79.52,143,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",206,206,9.36,35,,9.36,171,376,0,,26,"Pro Kabaddi League Season 6, 2018",54.78,158,0,0.0,9,6,0,,0.0,5,,0,206,0,5,77,0
19,0,0,84,0,0,,18,Maninder Singh,81.69,143,0,"[{'team_id': 4, 'team_name': 'Bengal Warriors', 'team_short_name': 'Bengal', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",175,175,9.72,27,,9.72,148,284,0,,49,"Pro Kabaddi League Season 7, 2019",61.61,148,0,0.0,8,6,0,,0.0,7,,0,175,0,7,52,0
0,0,0,0,0,0,0.0,0,Maninder Singh,0.0,143,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': False}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,2,"Pro Kabaddi League Season 2, 2015",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,,2,Sanjay Shrestha,0.0,15,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 1, 'series_name': 'Pro Kabaddi League Season 1, 2014', 'is_latest': True}]",0,0,0.0,0,,0.0,0,0,0,,1,"Pro Kabaddi League Season 1, 2014",0.0,0,0,0.0,0,0,0,,0.0,0,,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0,Sanjay Shrestha,0.0,15,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,2,"Pro Kabaddi League Season 2, 2015",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0,Sanjay Shrestha,0.0,15,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,3,"Pro Kabaddi League Season 3, 2016",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0,Sanjay Shrestha,0.0,15,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,4,"Pro Kabaddi League Season 4, 2016",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0,Sanjay Shrestha,0.0,15,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,8,"Pro Kabaddi League Season 5, 2017",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0,Sanjay Shrestha,0.0,15,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,26,"Pro Kabaddi League Season 6, 2018",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0,Sanjay Shrestha,0.0,15,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",0,0,0.0,0,0.0,0.0,0,0,0,0.0,49,"Pro Kabaddi League Season 7, 2019",0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0
2,0,0,5,0,0,,7,Prashanth Kumar Rai,76.92,155,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 1, 'series_name': 'Pro Kabaddi League Season 1, 2014', 'is_latest': True}]",5,5,0.71,1,,0.71,4,13,0,,1,"Pro Kabaddi League Season 1, 2014",38.46,5,0,0.0,0,0,0,,0.0,8,,0,5,0,8,3,0
10,4,1,45,0,0,,15,Prashanth Kumar Rai,82.07,155,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': True}]",58,58,3.86,8,,3.6,46,106,0,,2,"Pro Kabaddi League Season 2, 2015",50.94,42,3,0.2,1,1,1,,40.0,10,,4,54,4,7,19,0
3,0,0,16,0,0,,13,Prashanth Kumar Rai,68.57,155,0,"[{'team_id': 8, 'team_name': 'Telugu Titans', 'team_short_name': 'Hyderabad', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",12,12,0.92,3,,0.92,9,35,0,,3,"Pro Kabaddi League Season 3, 2016",34.28,8,0,0.0,0,0,0,,0.0,4,,0,12,0,4,11,0
10,0,0,18,0,0,,9,Prashanth Kumar Rai,76.92,155,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",19,19,2.11,3,,2.11,16,39,0,,4,"Pro Kabaddi League Season 4, 2016",48.71,12,0,0.0,1,2,0,,0.0,0,,0,19,0,0,9,0
16,2,1,61,0,0,,16,Prashanth Kumar Rai,82.55,155,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",80,80,5.0,15,,4.87,63,149,0,,8,"Pro Kabaddi League Season 5, 2017",52.34,62,1,0.06,3,3,1,,20.0,10,,2,78,2,9,26,0
13,3,1,102,1,0,,21,Prashanth Kumar Rai,81.99,155,0,"[{'team_id': 30, 'team_name': 'U.P. Yoddha', 'team_short_name': 'UP', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",147,147,7.0,58,,6.85,86,261,0,,26,"Pro Kabaddi League Season 6, 2018",55.17,112,2,0.09,5,2,1,,33.33,9,,3,144,3,7,47,0
10,0,0,22,0,0,,10,Prashanth Kumar Rai,76.92,155,0,"[{'team_id': 28, 'team_name': 'Haryana Steelers', 'team_short_name': 'Haryana', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",38,38,3.8,8,,3.8,30,65,0,,49,"Pro Kabaddi League Season 7, 2019",58.46,28,0,0.0,1,0,0,,0.0,5,,0,38,0,5,15,0
14,1,0,31,0,0,,10,Pawan Kumar Kadian,72.41,156,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 1, 'series_name': 'Pro Kabaddi League Season 1, 2014', 'is_latest': True}]",44,44,4.4,12,,4.3,31,87,0,,1,"Pro Kabaddi League Season 1, 2014",49.42,32,1,0.1,1,0,0,,14.28,7,,1,43,1,6,24,0
7,0,0,17,0,0,,10,Pawan Kumar Kadian,61.9,156,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': True}]",16,16,1.6,6,,1.6,10,42,0,,2,"Pro Kabaddi League Season 2, 2015",38.09,9,0,0.0,0,1,0,,0.0,1,,0,16,0,1,16,0
3,0,0,16,1,0,,5,Pawan Kumar Kadian,80.0,156,0,"[{'team_id': 5, 'team_name': 'U Mumba', 'team_short_name': 'Mumbai', 'series_id': 3, 'series_name': 'Pro Kabaddi League Season 3, 2016', 'is_latest': True}]",6,6,1.2,0,,1.2,6,25,0,,3,"Pro Kabaddi League Season 3, 2016",24.0,4,0,0.0,0,0,0,,0.0,2,,0,6,0,2,5,0
6,1,0,35,0,0,,9,Pawan Kumar Kadian,75.75,156,0,"[{'team_id': 1, 'team_name': 'Bengaluru Bulls', 'team_short_name': 'Bengaluru', 'series_id': 4, 'series_name': 'Pro Kabaddi League Season 4, 2016', 'is_latest': True}]",21,21,2.33,7,,2.22,13,66,0,,4,"Pro Kabaddi League Season 4, 2016",30.3,15,1,0.11,0,0,0,,14.28,7,,1,20,1,6,16,0
17,0,0,120,1,0,,21,Pawan Kumar Kadian,75.7,156,0,"[{'team_id': 3, 'team_name': 'Jaipur Pink Panthers', 'team_short_name': 'Jaipur', 'series_id': 8, 'series_name': 'Pro Kabaddi League Season 5, 2017', 'is_latest': True}]",122,122,5.8,13,,5.8,109,284,0,,8,"Pro Kabaddi League Season 5, 2017",42.95,95,0,0.0,3,2,0,,0.0,13,,0,122,0,13,69,0
9,0,0,40,0,0,,13,Pawan Kumar Kadian,80.0,156,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 26, 'series_name': 'Pro Kabaddi League Season 6, 2018', 'is_latest': True}]",45,45,3.46,12,,3.46,33,90,0,,26,"Pro Kabaddi League Season 6, 2018",50.0,32,0,0.0,0,1,0,,0.0,5,,0,45,0,5,18,0
10,0,0,28,0,0,,6,Pawan Kumar Kadian,79.66,156,0,"[{'team_id': 7, 'team_name': 'Puneri Paltan', 'team_short_name': 'Pune', 'series_id': 49, 'series_name': 'Pro Kabaddi League Season 7, 2019', 'is_latest': True}]",25,25,4.16,8,,4.16,17,59,0,,49,"Pro Kabaddi League Season 7, 2019",42.37,19,0,0.0,1,0,0,,0.0,2,,0,25,0,2,12,0
7,29,0,0,1,3,,9,Ravinder Pahal,0.0,157,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 1, 'series_name': 'Pro Kabaddi League Season 1, 2014', 'is_latest': True}]",29,29,3.22,0,,0.0,0,0,0,,1,"Pro Kabaddi League Season 1, 2014",0.0,0,29,3.22,0,0,0,,45.31,64,,29,0,29,35,0,0
9,60,7,11,4,5,,14,Ravinder Pahal,82.35,157,0,"[{'team_id': 2, 'team_name': 'Dabang Delhi K.C.', 'team_short_name': 'Delhi', 'series_id': 2, 'series_name': 'Pro Kabaddi League Season 2, 2015', 'is_latest': True}]",64,64,4.57,3,,0.28,1,17,0,,2,"Pro Kabaddi League Season 2, 2015",23.52,3,53,3.78,0,0,7,,62.5,96,,60,4,60,43,3,0
